Error,d,Clase
0.06399999999999995,16,Traindiagonal
0.32310000000000005,16,Testdiagonal
0.04400000000000004,16,Trainparalelo
0.16080000000000005,16,Testparalelo
0.06799999999999995,16,Traindiagonal
0.28900000000000003,16,Testdiagonal
0.040000000000000036,16,Trainparalelo
0.1361,16,Testparalelo
0.06799999999999995,16,Traindiagonal
0.28069999999999995,16,Testdiagonal
0.040000000000000036,16,Trainparalelo
0.13759999999999994,16,Testparalelo
0.07599999999999996,16,Traindiagonal
0.2924,16,Testdiagonal
0.04400000000000004,16,Trainparalelo
0.11470000000000002,16,Testparalelo
0.06799999999999995,16,Traindiagonal
0.27969999999999995,16,Testdiagonal
0.04800000000000004,16,Trainparalelo
0.15180000000000005,16,Testparalelo
0.06000000000000005,16,Traindiagonal
0.3107,16,Testdiagonal
0.05600000000000005,16,Trainparalelo
0.1492,16,Testparalelo
0.07199999999999995,16,Traindiagonal
0.3064,16,Testdiagonal
0.05600000000000005,16,Trainparalelo
0.13870000000000005,16,Testparalelo
0.06799999999999995,16,Traindiagonal
0.29600000000000004,16,Testdiagonal
0.040000000000000036,16,Trainparalelo
0.16869999999999996,16,Testparalelo
0.07599999999999996,16,Traindiagonal
0.2851,16,Testdiagonal
0.052000000000000046,16,Trainparalelo
0.1724,16,Testparalelo
0.08799999999999997,16,Traindiagonal
0.28190000000000004,16,Testdiagonal
0.04400000000000004,16,Trainparalelo
0.1362,16,Testparalelo
0.06000000000000005,16,Traindiagonal
0.28,16,Testdiagonal
0.028000000000000025,16,Trainparalelo
0.12880000000000003,16,Testparalelo
0.07599999999999996,16,Traindiagonal
0.2895,16,Testdiagonal
0.028000000000000025,16,Trainparalelo
0.11960000000000004,16,Testparalelo
0.05600000000000005,16,Traindiagonal
0.2822,16,Testdiagonal
0.028000000000000025,16,Trainparalelo
0.16449999999999998,16,Testparalelo
0.06399999999999995,16,Traindiagonal
0.3002,16,Testdiagonal
0.04800000000000004,16,Trainparalelo
0.17469999999999997,16,Testparalelo
0.05600000000000005,16,Traindiagonal
0.28090000000000004,16,Testdiagonal
0.04800000000000004,16,Trainparalelo
0.17000000000000004,16,Testparalelo
0.06799999999999995,16,Traindiagonal
0.29779999999999995,16,Testdiagonal
0.040000000000000036,16,Trainparalelo
0.16279999999999994,16,Testparalelo
0.07199999999999995,16,Traindiagonal
0.2912,16,Testdiagonal
0.040000000000000036,16,Trainparalelo
0.1311,16,Testparalelo
0.08399999999999996,16,Traindiagonal
0.30879999999999996,16,Testdiagonal
0.03600000000000003,16,Trainparalelo
0.1562,16,Testparalelo
0.04400000000000004,16,Traindiagonal
0.29479999999999995,16,Testdiagonal
0.04800000000000004,16,Trainparalelo
0.14449999999999996,16,Testparalelo
0.09199999999999997,16,Traindiagonal
0.30720000000000003,16,Testdiagonal
0.03600000000000003,16,Trainparalelo
0.12739999999999996,16,Testparalelo
0.07599999999999996,32,Traindiagonal
0.349,32,Testdiagonal
0.040000000000000036,32,Trainparalelo
0.12009999999999998,32,Testparalelo
0.09999999999999998,32,Traindiagonal
0.35640000000000005,32,Testdiagonal
0.03200000000000003,32,Trainparalelo
0.13490000000000002,32,Testparalelo
0.06399999999999995,32,Traindiagonal
0.3387,32,Testdiagonal
0.02400000000000002,32,Trainparalelo
0.1139,32,Testparalelo
0.07199999999999995,32,Traindiagonal
0.34640000000000004,32,Testdiagonal
0.04400000000000004,32,Trainparalelo
0.19799999999999995,32,Testparalelo
0.07199999999999995,32,Traindiagonal
0.34440000000000004,32,Testdiagonal
0.02400000000000002,32,Trainparalelo
0.12339999999999995,32,Testparalelo
0.07199999999999995,32,Traindiagonal
0.34299999999999997,32,Testdiagonal
0.028000000000000025,32,Trainparalelo
0.17769999999999997,32,Testparalelo
0.06799999999999995,32,Traindiagonal
0.3469,32,Testdiagonal
0.040000000000000036,32,Trainparalelo
0.14329999999999998,32,Testparalelo
0.06000000000000005,32,Traindiagonal
0.35019999999999996,32,Testdiagonal
0.03600000000000003,32,Trainparalelo
0.13049999999999995,32,Testparalelo
0.06799999999999995,32,Traindiagonal
0.3457,32,Testdiagonal
0.03200000000000003,32,Trainparalelo
0.12360000000000004,32,Testparalelo
0.05600000000000005,32,Traindiagonal
0.34940000000000004,32,Testdiagonal
0.04400000000000004,32,Trainparalelo
0.11780000000000002,32,Testparalelo
0.06000000000000005,32,Traindiagonal
0.34140000000000004,32,Testdiagonal
0.02400000000000002,32,Trainparalelo
0.14659999999999995,32,Testparalelo
0.06799999999999995,32,Traindiagonal
0.34730000000000005,32,Testdiagonal
0.04400000000000004,32,Trainparalelo
0.17830000000000001,32,Testparalelo
0.06000000000000005,32,Traindiagonal
0.3499,32,Testdiagonal
0.03200000000000003,32,Trainparalelo
0.1412,32,Testparalelo
0.052000000000000046,32,Traindiagonal
0.3538,32,Testdiagonal
0.03200000000000003,32,Trainparalelo
0.14429999999999998,32,Testparalelo
0.06799999999999995,32,Traindiagonal
0.35750000000000004,32,Testdiagonal
0.052000000000000046,32,Trainparalelo
0.13449999999999995,32,Testparalelo
0.07199999999999995,32,Traindiagonal
0.35629999999999995,32,Testdiagonal
0.040000000000000036,32,Trainparalelo
0.16590000000000005,32,Testparalelo
0.06000000000000005,32,Traindiagonal
0.33299999999999996,32,Testdiagonal
0.040000000000000036,32,Trainparalelo
0.15039999999999998,32,Testparalelo
0.052000000000000046,32,Traindiagonal
0.36160000000000003,32,Testdiagonal
0.040000000000000036,32,Trainparalelo
0.16080000000000005,32,Testparalelo
0.06799999999999995,32,Traindiagonal
0.36560000000000004,32,Testdiagonal
0.028000000000000025,32,Trainparalelo
0.13949999999999996,32,Testparalelo
0.052000000000000046,32,Traindiagonal
0.3416,32,Testdiagonal
0.03200000000000003,32,Trainparalelo
0.15590000000000004,32,Testparalelo
